source,hour,cost
Wind,7228,48
Wind,7229,48
Wind,7230,48
Wind,7231,48
Wind,7232,48
Wind,7233,48
Wind,7234,48
Wind,7235,48
Wind,7236,48
Wind,7237,48
Wind,7238,48
Wind,7239,48
Wind,7240,48
Wind,7241,48
Wind,7242,48
Wind,7243,48
Wind,7244,48
Wind,7245,48
Wind,7246,48
Wind,7247,48
Wind,7248,48
Wind,7249,48
Wind,7250,48
Wind,7251,48
Wind,7252,48
Wind,7253,48
Wind,7254,48
Wind,7255,48
Wind,7256,48
Wind,7257,48
Wind,7258,48
Wind,7259,48
Wind,7260,48
Wind,7261,48
Wind,7262,48
Wind,7263,48
Wind,7264,48
Wind,7265,48
Wind,7266,48
Wind,7267,48
Wind,7268,48
Wind,7269,48
Wind,7270,48
Wind,7271,48
Wind,7272,48
Wind,7273,48
Wind,7274,48
Wind,7275,48
Wind,7276,48
Wind,7277,48
Wind,7278,48
Wind,7279,48
Wind,7280,48
Wind,7281,48
Wind,7282,48
Wind,7283,48
Wind,7284,48
Wind,7285,48
Wind,7286,48
Wind,7287,48
Wind,7288,48
Wind,7289,48
Wind,7290,48
Wind,7291,48
Wind,7292,48
Wind,7293,48
Wind,7294,48
Wind,7295,48
Wind,7296,48
Wind,7297,48
Wind,7298,48
Wind,7299,48
Wind,7300,48
Wind,7301,48
Wind,7302,48
Wind,7303,48
Wind,7304,48
Wind,7305,48
Wind,7306,48
Wind,7307,48
Wind,7308,48
Wind,7309,48
Wind,7310,48
Wind,7311,48
Wind,7312,48
Wind,7313,48
Wind,7314,48
Wind,7315,48
Wind,7316,48
Wind,7317,48
Wind,7318,48
Wind,7319,48
Wind,7320,48
Wind,7321,48
Wind,7322,48
Wind,7323,48
Wind,7324,48
Wind,7325,48
Wind,7326,48
Wind,7327,48
Wind,7328,48
Wind,7329,48
Wind,7330,48
Wind,7331,48
Wind,7332,48
Wind,7333,48
Wind,7334,48
Wind,7335,48
Wind,7336,48
Wind,7337,48
Wind,7338,48
Wind,7339,48
Wind,7340,48
Wind,7341,48
Wind,7342,48
Wind,7343,48
Wind,7344,48
Wind,7345,48
Wind,7346,48
Wind,7347,48
Wind,7348,48
Wind,7349,48
Wind,7350,48
Wind,7351,48
Wind,7352,48
Wind,7353,48
Wind,7354,48
Wind,7355,48
Wind,7356,48
Wind,7357,48
Wind,7358,48
Wind,7359,48
Wind,7360,48
Wind,7361,48
Wind,7362,48
Wind,7363,48
Wind,7364,48
Wind,7365,48
Wind,7366,48
Wind,7367,48
Wind,7368,48
Wind,7369,48
Wind,7370,48
Wind,7371,48
Wind,7372,48
Wind,7373,48
Wind,7374,48
Wind,7375,48
Wind,7376,48
Wind,7377,48
Wind,7378,48
Wind,7379,48
Wind,7380,48
Wind,7381,48
Wind,7382,48
Wind,7383,48
Wind,7384,48
Wind,7385,48
Wind,7386,48
Wind,7387,48
Wind,7388,48
Wind,7389,48
Wind,7390,48
Wind,7391,48
Wind,7392,48
Wind,7393,48
Wind,7394,48
Wind,7395,48
Wind,7396,48
Wind,7397,48
Wind,7398,48
Wind,7399,48
Wind,7400,48
Wind,7401,48
Wind,7402,48
Wind,7403,48
Wind,7404,48
Wind,7405,48
Wind,7406,48
Wind,7407,48
Wind,7408,48
Wind,7409,48
Wind,7410,48
Wind,7411,48
Wind,7412,48
Wind,7413,48
Wind,7414,48
Wind,7415,48
Wind,7416,48
Wind,7417,48
Wind,7418,48
Wind,7419,48
Wind,7420,48
Wind,7421,48
Wind,7422,48
Wind,7423,48
Wind,7424,48
Wind,7425,48
Wind,7426,48
Wind,7427,48
Wind,7428,48
Wind,7429,48
Wind,7430,48
Wind,7431,48
Wind,7432,48
Wind,7433,48
Wind,7434,48
Wind,7435,48
Wind,7436,48
Wind,7437,48
Wind,7438,48
Wind,7439,48
Wind,7440,48
Wind,7441,48
Wind,7442,48
Wind,7443,48
Wind,7444,48
Wind,7445,48
Wind,7446,48
Wind,7447,48
Wind,7448,48
Wind,7449,48
Wind,7450,48
Wind,7451,48
Wind,7452,48
Wind,7453,48
Wind,7454,48
Wind,7455,48
Wind,7456,48
Wind,7457,48
Wind,7458,48
Wind,7459,48
Wind,7460,48
Wind,7461,48
Wind,7462,48
Wind,7463,48
Wind,7464,48
Wind,7465,48
Wind,7466,48
Wind,7467,48
Wind,7468,48
Wind,7469,48
Wind,7470,48
Wind,7471,48
Wind,7472,48
Wind,7473,48
Wind,7474,48
Wind,7475,48
Wind,7476,48
Wind,7477,48
Wind,7478,48
Wind,7479,48
Wind,7480,48
Wind,7481,48
Wind,7482,48
Wind,7483,48
Wind,7484,48
Wind,7485,48
Wind,7486,48
Wind,7487,48
Wind,7488,48
Wind,7489,48
Wind,7490,48
Wind,7491,48
Wind,7492,48
Wind,7493,48
Wind,7494,48
Wind,7495,48
Wind,7496,48
Wind,7497,48
Wind,7498,48
Wind,7499,48
Wind,7500,48
Wind,7501,48
Wind,7502,48
Wind,7503,48
Wind,7504,48
Wind,7505,48
Wind,7506,48
Wind,7507,48
Wind,7508,48
Wind,7509,48
Wind,7510,48
Wind,7511,48
Wind,7512,48
Wind,7513,48
Wind,7514,48
Wind,7515,48
Wind,7516,48
Wind,7517,48
Wind,7518,48
Wind,7519,48
Wind,7520,48
Wind,7521,48
Wind,7522,48
Wind,7523,48
Wind,7524,48
Wind,7525,48
Wind,7526,48
Wind,7527,48
Wind,7528,48
Wind,7529,48
Wind,7530,48
Wind,7531,48
Wind,7532,48
Wind,7533,48
Wind,7534,48
Wind,7535,48
Wind,7536,48
Wind,7537,48
Wind,7538,48
Wind,7539,48
Wind,7540,48
Wind,7541,48
Wind,7542,48
Wind,7543,48
Wind,7544,48
Wind,7545,48
Wind,7546,48
Wind,7547,48
Wind,7548,48
Wind,7549,48
Wind,7550,48
Wind,7551,48
Wind,7552,48
Wind,7553,48
Wind,7554,48
Wind,7555,48
Wind,7556,48
Wind,7557,48
Wind,7558,48
Wind,7559,48
Wind,7560,48
Wind,7561,48
Wind,7562,48
Wind,7563,48
Wind,7564,48
Wind,7565,48
Wind,7566,48
Wind,7567,48
Wind,7568,48
Wind,7569,48
Wind,7570,48
Wind,7571,48
Wind,7572,48
Wind,7573,48
Wind,7574,48
Wind,7575,48
Wind,7576,48
Wind,7577,48
Wind,7578,48
Wind,7579,48
Wind,7580,48
Wind,7581,48
Wind,7582,48
Wind,7583,48
Wind,7584,48
Wind,7585,48
Wind,7586,48
Wind,7587,48
Wind,7588,48
Wind,7589,48
Wind,7590,48
Wind,7591,48
Wind,7592,48
Wind,7593,48
Wind,7594,48
Wind,7595,48
Wind,7596,48
Wind,7597,48
Wind,7598,48
Wind,7599,48
Wind,7600,48
Wind,7601,48
Wind,7602,48
Wind,7603,48
Wind,7604,48
Wind,7605,48
Wind,7606,48
Wind,7607,48
Wind,7608,48
Wind,7609,48
Wind,7610,48
Wind,7611,48
Wind,7612,48
Wind,7613,48
Wind,7614,48
Wind,7615,48
Wind,7616,48
Wind,7617,48
Wind,7618,48
Wind,7619,48
Wind,7620,48
Wind,7621,48
Wind,7622,48
Wind,7623,48
Wind,7624,48
Wind,7625,48
Wind,7626,48
Wind,7627,48
Wind,7628,48
Wind,7629,48
Wind,7630,48
Wind,7631,48
Wind,7632,48
Wind,7633,48
Wind,7634,48
Wind,7635,48
Wind,7636,48
Wind,7637,48
Wind,7638,48
Wind,7639,48
Wind,7640,48
Wind,7641,48
Wind,7642,48
Wind,7643,48
Wind,7644,48
Wind,7645,48
Wind,7646,48
Wind,7647,48
Wind,7648,48
Wind,7649,48
Wind,7650,48
Wind,7651,48
Wind,7652,48
Wind,7653,48
Wind,7654,48
Wind,7655,48
Wind,7656,48
Wind,7657,48
Wind,7658,48
Wind,7659,48
Wind,7660,48
Wind,7661,48
Wind,7662,48
Wind,7663,48
Wind,7664,48
Wind,7665,48
Wind,7666,48
Wind,7667,48
Wind,7668,48
Wind,7669,48
Wind,7670,48
Wind,7671,48
Wind,7672,48
Wind,7673,48
Wind,7674,48
Wind,7675,48
Wind,7676,48
Wind,7677,48
Wind,7678,48
Wind,7679,48
Wind,7680,48
Wind,7681,48
Wind,7682,48
Wind,7683,48
Wind,7684,48
Wind,7685,48
Wind,7686,48
Wind,7687,48
Wind,7688,48
Wind,7689,48
Wind,7690,48
Wind,7691,48
Wind,7692,48
Wind,7693,48
Wind,7694,48
Wind,7695,48
Wind,7696,48
Wind,7697,48
Wind,7698,48
Wind,7699,48
Wind,7700,48
Wind,7701,48
Wind,7702,48
Wind,7703,48
Wind,7704,48
Wind,7705,48
Wind,7706,48
Wind,7707,48
Wind,7708,48
Wind,7709,48
Wind,7710,48
Wind,7711,48
Wind,7712,48
Wind,7713,48
Wind,7714,48
Wind,7715,48
Wind,7716,48
Wind,7717,48
Wind,7718,48
Wind,7719,48
Wind,7720,48
Wind,7721,48
Wind,7722,48
Wind,7723,48
Wind,7724,48
Wind,7725,48
Wind,7726,48
Wind,7727,48
Wind,7728,48
Wind,7729,48
Wind,7730,48
Wind,7731,48
Wind,7732,48
Wind,7733,48
Wind,7734,48
Wind,7735,48
Wind,7736,48
Wind,7737,48
Wind,7738,48
Wind,7739,48
Wind,7740,48
Wind,7741,48
Wind,7742,48
Wind,7743,48
Wind,7744,48
Wind,7745,48
Wind,7746,48
Wind,7747,48
Wind,7748,48
Wind,7749,48
Wind,7750,48
Wind,7751,48
Wind,7752,48
Wind,7753,48
Wind,7754,48
Wind,7755,48
Wind,7756,48
Wind,7757,48
Wind,7758,48
Wind,7759,48
Wind,7760,48
Wind,7761,48
Wind,7762,48
Wind,7763,48
Wind,7764,48
Wind,7765,48
Wind,7766,48
Wind,7767,48
Wind,7768,48
Wind,7769,48
Wind,7770,48
Wind,7771,48
Wind,7772,48
Wind,7773,48
Wind,7774,48
Wind,7775,48
Wind,7776,48
Wind,7777,48
Wind,7778,48
Wind,7779,48
Wind,7780,48
Wind,7781,48
Wind,7782,48
Wind,7783,48
Wind,7784,48
Wind,7785,48
Wind,7786,48
Wind,7787,48
Wind,7788,48
Wind,7789,48
Wind,7790,48
Wind,7791,48
Wind,7792,48
Wind,7793,48
Wind,7794,48
Wind,7795,48
Wind,7796,48
Wind,7797,48
Wind,7798,48
Wind,7799,48
Wind,7800,48
Wind,7801,48
Wind,7802,48
Wind,7803,48
Wind,7804,48
Wind,7805,48
Wind,7806,48
Wind,7807,48
Wind,7808,48
Wind,7809,48
Wind,7810,48
Wind,7811,48
Wind,7812,48
Wind,7813,48
Wind,7814,48
Wind,7815,48
Wind,7816,48
Wind,7817,48
Wind,7818,48
Wind,7819,48
Wind,7820,48
Wind,7821,48
Wind,7822,48
Wind,7823,48
Wind,7824,48
Wind,7825,48
Wind,7826,48
Wind,7827,48
Wind,7828,48
Wind,7829,48
Wind,7830,48
Wind,7831,48
Wind,7832,48
Wind,7833,48
Wind,7834,48
Wind,7835,48
Wind,7836,48
Wind,7837,48
Wind,7838,48
Wind,7839,48
Wind,7840,48
Wind,7841,48
Wind,7842,48
Wind,7843,48
Wind,7844,48
Wind,7845,48
Wind,7846,48
Wind,7847,48
Wind,7848,48
Wind,7849,48
Wind,7850,48
Wind,7851,48
Wind,7852,48
Wind,7853,48
Wind,7854,48
Wind,7855,48
Wind,7856,48
Wind,7857,48
Wind,7858,48
Wind,7859,48
Wind,7860,48
Wind,7861,48
Wind,7862,48
Wind,7863,48
Wind,7864,48
Wind,7865,48
Wind,7866,48
Wind,7867,48
Wind,7868,48
Wind,7869,48
Wind,7870,48
Wind,7871,48
Wind,7872,48
Wind,7873,48
Wind,7874,48
Wind,7875,48
Wind,7876,48
Wind,7877,48
Wind,7878,48
Wind,7879,48
Wind,7880,48
Wind,7881,48
Wind,7882,48
Wind,7883,48
Wind,7884,48
Wind,7885,48
Wind,7886,48
Wind,7887,48
Wind,7888,48
Wind,7889,48
Wind,7890,48
Wind,7891,48
Wind,7892,48
Wind,7893,48
Wind,7894,48
Wind,7895,48
Wind,7896,48
Wind,7897,48
Wind,7898,48
Wind,7899,48
Wind,7900,48
Wind,7901,48
Wind,7902,48
Wind,7903,48
Wind,7904,48
Wind,7905,48
Wind,7906,48
Wind,7907,48
Wind,7908,48
Wind,7909,48
Wind,7910,48
Wind,7911,48
Wind,7912,48
Wind,7913,48
Wind,7914,48
Wind,7915,48
Wind,7916,48
Wind,7917,48
Wind,7918,48
Wind,7919,48
Wind,7920,48
Wind,7921,48
Wind,7922,48
Wind,7923,48
Wind,7924,48
Wind,7925,48
Wind,7926,48
Wind,7927,48
Wind,7928,48
Wind,7929,48
Wind,7930,48
Wind,7931,48
Wind,7932,48
Wind,7933,48
Wind,7934,48
Wind,7935,48
Wind,7936,48
Wind,7937,48
Wind,7938,48
Wind,7939,48
Wind,7940,48
Wind,7941,48
Wind,7942,48
Wind,7943,48
Wind,7944,48
Wind,7945,48
Wind,7946,48
Wind,7947,48
Wind,7948,48
Wind,7949,48
Wind,7950,48
Wind,7951,48
Wind,7952,48
Wind,7953,48
Wind,7954,48
Wind,7955,48
Wind,7956,48
Wind,7957,48
Wind,7958,48
Wind,7959,48
Wind,7960,48
Wind,7961,48
Wind,7962,48
Wind,7963,48
Wind,7964,48
Wind,7965,48
Wind,7966,48
Wind,7967,48
Wind,7968,48
Wind,7969,48
Wind,7970,48
Wind,7971,48
Wind,7972,48
Wind,7973,48
Wind,7974,48
Wind,7975,48
Wind,7976,48
Wind,7977,48
Wind,7978,48
Wind,7979,48
Wind,7980,48
Wind,7981,48
Wind,7982,48
Wind,7983,48
Wind,7984,48
Wind,7985,48
Wind,7986,48
Wind,7987,48
Wind,7988,48
Wind,7989,48
Wind,7990,48
Wind,7991,48
Wind,7992,48
Wind,7993,48
Wind,7994,48
Wind,7995,48
Wind,7996,48
Wind,7997,48
Wind,7998,48
Wind,7999,48
Wind,8000,48
Wind,8001,48
Wind,8002,48
Wind,8003,48
Wind,8004,48
Wind,8005,48
Wind,8006,48
Wind,8007,48
Wind,8008,48
Wind,8009,48
Wind,8010,48
Wind,8011,48
Wind,8012,48
Wind,8013,48
Wind,8014,48
Wind,8015,48
Wind,8016,48
Wind,8017,48
Wind,8018,48
Wind,8019,48
Wind,8020,48
Wind,8021,48
Wind,8022,48
Wind,8023,48
Wind,8024,48
Wind,8025,48
Wind,8026,48
Wind,8027,48
Wind,8028,48
Wind,8029,48
Wind,8030,48
Wind,8031,48
Wind,8032,48
Wind,8033,48
Wind,8034,48
Wind,8035,48
Wind,8036,48
Wind,8037,48
Wind,8038,48
Wind,8039,48
Wind,8040,48
Wind,8041,48
Wind,8042,48
Wind,8043,48
Wind,8044,48
Wind,8045,48
Wind,8046,48
Wind,8047,48
Wind,8048,48
Wind,8049,48
Wind,8050,48
Wind,8051,48
Wind,8052,48
Wind,8053,48
Wind,8054,48
Wind,8055,48
Wind,8056,48
Wind,8057,48
Wind,8058,48
Wind,8059,48
Wind,8060,48
Wind,8061,48
Wind,8062,48
Wind,8063,48
Wind,8064,48
Wind,8065,48
Wind,8066,48
Wind,8067,48
Wind,8068,48
Wind,8069,48
Wind,8070,48
Wind,8071,48
Wind,8072,48
Wind,8073,48
Wind,8074,48
Wind,8075,48
Wind,8076,48
Wind,8077,48
Wind,8078,48
Wind,8079,48
Wind,8080,48
Wind,8081,48
Wind,8082,48
Wind,8083,48
Wind,8084,48
Wind,8085,48
Wind,8086,48
Wind,8087,48
Wind,8088,48
Wind,8089,48
Wind,8090,48
Wind,8091,48
Wind,8092,48
Wind,8093,48
Wind,8094,48
Wind,8095,48
Wind,8096,48
Wind,8097,48
Wind,8098,48
Wind,8099,48
Wind,8100,48
Wind,8101,48
Wind,8102,48
Wind,8103,48
Wind,8104,48
Wind,8105,48
Wind,8106,48
Wind,8107,48
Wind,8108,48
Wind,8109,48
Wind,8110,48
Wind,8111,48
Wind,8112,48
Wind,8113,48
Wind,8114,48
Wind,8115,48
Wind,8116,48
Wind,8117,48
Wind,8118,48
Wind,8119,48
Wind,8120,48
Wind,8121,48
Wind,8122,48
Wind,8123,48
Wind,8124,48
Wind,8125,48
Wind,8126,48
Wind,8127,48
Wind,8128,48
Wind,8129,48
Wind,8130,48
Wind,8131,48
Wind,8132,48
Wind,8133,48
Wind,8134,48
Wind,8135,48
Wind,8136,48
Wind,8137,48
Wind,8138,48
Wind,8139,48
Wind,8140,48
Wind,8141,48
Wind,8142,48
Wind,8143,48
Wind,8144,48
Wind,8145,48
Wind,8146,48
Wind,8147,48
Wind,8148,48
Wind,8149,48
Wind,8150,48
Wind,8151,48
Wind,8152,48
Wind,8153,48
Wind,8154,48
Wind,8155,48
Wind,8156,48
Wind,8157,48
Wind,8158,48
Wind,8159,48
Wind,8160,48
Wind,8161,48
Wind,8162,48
Wind,8163,48
Wind,8164,48
Wind,8165,48
Wind,8166,48
Wind,8167,48
Wind,8168,48
Wind,8169,48
Wind,8170,48
Wind,8171,48
Wind,8172,48
Wind,8173,48
Wind,8174,48
Wind,8175,48
Wind,8176,48
Wind,8177,48
Wind,8178,48
Wind,8179,48
Wind,8180,48
Wind,8181,48
Wind,8182,48
Wind,8183,48
Wind,8184,48
Wind,8185,48
Wind,8186,48
Wind,8187,48
Wind,8188,48
Wind,8189,48
Wind,8190,48
Wind,8191,48
Wind,8192,48
Wind,8193,48
Wind,8194,48
Wind,8195,48
Wind,8196,48
Wind,8197,48
Wind,8198,48
Wind,8199,48
Wind,8200,48
Wind,8201,48
Wind,8202,48
Wind,8203,48
Wind,8204,48
Wind,8205,48
Wind,8206,48
Wind,8207,48
Wind,8208,48
Wind,8209,48
Wind,8210,48
Wind,8211,48
Wind,8212,48
Wind,8213,48
Wind,8214,48
Wind,8215,48
Wind,8216,48
Wind,8217,48
Wind,8218,48
Wind,8219,48
Wind,8220,48
Wind,8221,48
Wind,8222,48
Wind,8223,48
Wind,8224,48
Wind,8225,48
Wind,8226,48
Wind,8227,48
Wind,8228,48
Wind,8229,48
Wind,8230,48
Wind,8231,48
Wind,8232,48
Wind,8233,48
Wind,8234,48
Wind,8235,48
Wind,8236,48
Wind,8237,48
Wind,8238,48
Wind,8239,48
Wind,8240,48
Wind,8241,48
Wind,8242,48
Wind,8243,48
Wind,8244,48
Wind,8245,48
Wind,8246,48
Wind,8247,48
Wind,8248,48
Wind,8249,48
Wind,8250,48
Wind,8251,48
Wind,8252,48
Wind,8253,48
Wind,8254,48
Wind,8255,48
Wind,8256,48
Wind,8257,48
Wind,8258,48
Wind,8259,48
Wind,8260,48
Wind,8261,48
Wind,8262,48
Wind,8263,48
Wind,8264,48
Wind,8265,48
Wind,8266,48
Wind,8267,48
Wind,8268,48
Wind,8269,48
Wind,8270,48
Wind,8271,48
Wind,8272,48
Wind,8273,48
Wind,8274,48
Wind,8275,48
Wind,8276,48
Wind,8277,48
Wind,8278,48
Wind,8279,48
Wind,8280,48
Wind,8281,48
Wind,8282,48
Wind,8283,48
Wind,8284,48
Wind,8285,48
Wind,8286,48
Wind,8287,48
Wind,8288,48
Wind,8289,48
Wind,8290,48
Wind,8291,48
Wind,8292,48
Wind,8293,48
Wind,8294,48
Wind,8295,48
Wind,8296,48
Wind,8297,48
Wind,8298,48
Wind,8299,48
Wind,8300,48
Wind,8301,48
Wind,8302,48
Wind,8303,48
Wind,8304,48
Wind,8305,48
Wind,8306,48
Wind,8307,48
Wind,8308,48
Wind,8309,48
Wind,8310,48
Wind,8311,48
Wind,8312,48
Wind,8313,48
Wind,8314,48
Wind,8315,48
Wind,8316,48
Wind,8317,48
Wind,8318,48
Wind,8319,48
Wind,8320,48
Wind,8321,48
Wind,8322,48
Wind,8323,48
Wind,8324,48
Wind,8325,48
Wind,8326,48
Wind,8327,48
Wind,8328,48
Wind,8329,48
Wind,8330,48
Wind,8331,48
Wind,8332,48
Wind,8333,48
Wind,8334,48
Wind,8335,48
Wind,8336,48
Wind,8337,48
Wind,8338,48
Wind,8339,48
Wind,8340,48
Wind,8341,48
Wind,8342,48
Wind,8343,48
Wind,8344,48
Wind,8345,48
Wind,8346,48
Wind,8347,48
Wind,8348,48
Wind,8349,48
Wind,8350,48
Wind,8351,48
Wind,8352,48
Wind,8353,48
Wind,8354,48
Wind,8355,48
Wind,8356,48
Wind,8357,48
Wind,8358,48
Wind,8359,48
Wind,8360,48
Wind,8361,48
Wind,8362,48
Wind,8363,48
Wind,8364,48
Wind,8365,48
Wind,8366,48
Wind,8367,48
Wind,8368,48
Wind,8369,48
Wind,8370,48
Wind,8371,48
Wind,8372,48
Wind,8373,48
Wind,8374,48
Wind,8375,48
Wind,8376,48
Wind,8377,48
Wind,8378,48
Wind,8379,48
Wind,8380,48
Wind,8381,48
Wind,8382,48
Wind,8383,48
Wind,8384,48
Wind,8385,48
Wind,8386,48
Wind,8387,48
Wind,8388,48
Wind,8389,48
Wind,8390,48
Wind,8391,48
Wind,8392,48
Wind,8393,48
Wind,8394,48
Wind,8395,48
Wind,8396,48
Wind,8397,48
Wind,8398,48
Wind,8399,48
Wind,8400,48
Wind,8401,48
Wind,8402,48
Wind,8403,48
Wind,8404,48
Wind,8405,48
Wind,8406,48
Wind,8407,48
Wind,8408,48
Wind,8409,48
Wind,8410,48
Wind,8411,48
Wind,8412,48
Wind,8413,48
Wind,8414,48
Wind,8415,48
Wind,8416,48
Wind,8417,48
Wind,8418,48
Wind,8419,48
Wind,8420,48
Wind,8421,48
Wind,8422,48
Wind,8423,48
Wind,8424,48
Wind,8425,48
Wind,8426,48
Wind,8427,48
Wind,8428,48
Wind,8429,48
Wind,8430,48
Wind,8431,48
Wind,8432,48
Wind,8433,48
Wind,8434,48
Wind,8435,48
Wind,8436,48
Wind,8437,48
Wind,8438,48
Wind,8439,48
Wind,8440,48
Wind,8441,48
Wind,8442,48
Wind,8443,48
Wind,8444,48
Wind,8445,48
Wind,8446,48
Wind,8447,48
Wind,8448,48
Wind,8449,48
Wind,8450,48
Wind,8451,48
Wind,8452,48
Wind,8453,48
Wind,8454,48
Wind,8455,48
Wind,8456,48
Wind,8457,48
Wind,8458,48
Wind,8459,48
Wind,8460,48
Wind,8461,48
Wind,8462,48
Wind,8463,48
Wind,8464,48
Wind,8465,48
Wind,8466,48
Wind,8467,48
Wind,8468,48
Wind,8469,48
Wind,8470,48
Wind,8471,48
Wind,8472,48
Wind,8473,48
Wind,8474,48
Wind,8475,48
Wind,8476,48
Wind,8477,48
Wind,8478,48
Wind,8479,48
Wind,8480,48
Wind,8481,48
Wind,8482,48
Wind,8483,48
Wind,8484,48
Wind,8485,48
Wind,8486,48
Wind,8487,48
Wind,8488,48
Wind,8489,48
Wind,8490,48
Wind,8491,48
Wind,8492,48
Wind,8493,48
Wind,8494,48
Wind,8495,48
Wind,8496,48
Wind,8497,48
Wind,8498,48
Wind,8499,48
Wind,8500,48
Wind,8501,48
Wind,8502,48
Wind,8503,48
Wind,8504,48
Wind,8505,48
Wind,8506,48
Wind,8507,48
Wind,8508,48
Wind,8509,48
Wind,8510,48
Wind,8511,48
Wind,8512,48
Wind,8513,48
Wind,8514,48
Wind,8515,48
Wind,8516,48
Wind,8517,48
Wind,8518,48
Wind,8519,48
Wind,8520,48
Wind,8521,48
Wind,8522,48
Wind,8523,48
Wind,8524,48
Wind,8525,48
Wind,8526,48
Wind,8527,48
Wind,8528,48
Wind,8529,48
Wind,8530,48
Wind,8531,48
Wind,8532,48
Wind,8533,48
Wind,8534,48
Wind,8535,48
Wind,8536,48
Wind,8537,48
Wind,8538,48
Wind,8539,48
Wind,8540,48
Wind,8541,48
Wind,8542,48
Wind,8543,48
Wind,8544,48
Wind,8545,48
Wind,8546,48
Wind,8547,48
Wind,8548,48
Wind,8549,48
Wind,8550,48
Wind,8551,48
Wind,8552,48
Wind,8553,48
Wind,8554,48
Wind,8555,48
Wind,8556,48
Wind,8557,48
Wind,8558,48
Wind,8559,48
Wind,8560,48
Wind,8561,48
Wind,8562,48
Wind,8563,48
Wind,8564,48
Wind,8565,48
Wind,8566,48
Wind,8567,48
Wind,8568,48
Wind,8569,48
Wind,8570,48
Wind,8571,48
Wind,8572,48
Wind,8573,48
Wind,8574,48
Wind,8575,48
Wind,8576,48
Wind,8577,48
Wind,8578,48
Wind,8579,48
Wind,8580,48
Wind,8581,48
Wind,8582,48
Wind,8583,48
Wind,8584,48
Wind,8585,48
Wind,8586,48
Wind,8587,48
Wind,8588,48
Wind,8589,48
Wind,8590,48
Wind,8591,48
Wind,8592,48
Wind,8593,48
Wind,8594,48
Wind,8595,48
Wind,8596,48
Wind,8597,48
Wind,8598,48
Wind,8599,48
Wind,8600,48
Wind,8601,48
Wind,8602,48
Wind,8603,48
Wind,8604,48
Wind,8605,48
Wind,8606,48
Wind,8607,48
Wind,8608,48
Wind,8609,48
Wind,8610,48
Wind,8611,48
Wind,8612,48
Wind,8613,48
Wind,8614,48
Wind,8615,48
Wind,8616,48
Wind,8617,48
Wind,8618,48
Wind,8619,48
Wind,8620,48
Wind,8621,48
Wind,8622,48
Wind,8623,48
Wind,8624,48
Wind,8625,48
Wind,8626,48
Wind,8627,48
Wind,8628,48
Wind,8629,48
Wind,8630,48
Wind,8631,48
Wind,8632,48
Wind,8633,48
Wind,8634,48
Wind,8635,48
Wind,8636,48
Wind,8637,48
Wind,8638,48
Wind,8639,48
Wind,8640,48
Wind,8641,48
Wind,8642,48
Wind,8643,48
Wind,8644,48
Wind,8645,48
Wind,8646,48
Wind,8647,48
Wind,8648,48
Wind,8649,48
Wind,8650,48
Wind,8651,48
Wind,8652,48
Wind,8653,48
Wind,8654,48
Wind,8655,48
Wind,8656,48
Wind,8657,48
Wind,8658,48
Wind,8659,48
Wind,8660,48
Wind,8661,48
Wind,8662,48
Wind,8663,48
Wind,8664,48
Wind,8665,48
Wind,8666,48
Wind,8667,48
Wind,8668,48
Wind,8669,48
Wind,8670,48
Wind,8671,48
Wind,8672,48
Wind,8673,48
Wind,8674,48
Wind,8675,48
Wind,8676,48
Wind,8677,48
Wind,8678,48
Wind,8679,48
Wind,8680,48
Wind,8681,48
Wind,8682,48
Wind,8683,48
Wind,8684,48
Wind,8685,48
Wind,8686,48
Wind,8687,48
Wind,8688,48
Wind,8689,48
Wind,8690,48
Wind,8691,48
Wind,8692,48
Wind,8693,48
Wind,8694,48
Wind,8695,48
Wind,8696,48
Wind,8697,48
Wind,8698,48
Wind,8699,48
Wind,8700,48
Wind,8701,48
Wind,8702,48
Wind,8703,48
Wind,8704,48
Wind,8705,48
Wind,8706,48
Wind,8707,48
Wind,8708,48
Wind,8709,48
Wind,8710,48
Wind,8711,48
Wind,8712,48
Wind,8713,48
Wind,8714,48
Wind,8715,48
Wind,8716,48
Wind,8717,48
Wind,8718,48
Wind,8719,48
Wind,8720,48
Wind,8721,48
Wind,8722,48
Wind,8723,48
Wind,8724,48
Wind,8725,48
Wind,8726,48
Wind,8727,48
Wind,8728,48
Wind,8729,48
Wind,8730,48
Wind,8731,48
Wind,8732,48
Wind,8733,48
Wind,8734,48
Wind,8735,48
Wind,8736,48
Wind,8737,48
Wind,8738,48
Wind,8739,48
Wind,8740,48
Wind,8741,48
Wind,8742,48
Wind,8743,48
Wind,8744,48
Wind,8745,48
Wind,8746,48
Wind,8747,48
Wind,8748,48
Wind,8749,48
Wind,8750,48
Wind,8751,48
Wind,8752,48
Wind,8753,48
Wind,8754,48
Wind,8755,48
Wind,8756,48
Wind,8757,48
Wind,8758,48
Wind,8759,48
Wind,8760,48
Natural Gas,1,45
Natural Gas,2,45
Natural Gas,3,45
Natural Gas,4,45
Natural Gas,5,45
Natural Gas,6,45
Natural Gas,7,45
Natural Gas,8,45
Natural Gas,9,45
Natural Gas,10,45
Natural Gas,11,45
Natural Gas,12,45
Natural Gas,13,45
Natural Gas,14,45
Natural Gas,15,45
Natural Gas,16,45
Natural Gas,17,45
