Hour,Demand
6160,55437.23438
6161,55816.44141
6162,55313.15234
6163,53657.19141
6164,52984.10547
6165,51413.57031
6166,48661.89063
6167,45309.08594
6168,42141.3125
6169,40010.125
6170,38497.09766
6171,37615.71094
6172,37239.9375
6173,37608.38672
6174,39359.91016
6175,41934.19141
6176,42180.25
6177,43824.44922
6178,45314.06641
6179,47922.33203
6180,49824.40234
6181,52468.36328
6182,54984.48828
6183,56603.63672
6184,58425.85156
6185,59279.80859
6186,58919.87109
6187,56951.44531
6188,56055.91016
6189,53889.91797
6190,50603.13672
6191,46783.5625
6192,43447.6875
6193,40835.05078
6194,38717.10938
6195,37488.70703
6196,36821.08594
6197,37103.32031
6198,38975.30859
6199,41356.11719
6200,41660.53906
6201,44002.21484
6202,47005.67188
6203,50128.32031
6204,53139.17578
6205,56144.28125
6206,58570.77344
6207,60347.51172
6208,61572.94922
6209,61942.75781
6210,61183.91797
6211,59007.09375
6212,57720.55469
6213,55713.03906
6214,52626.93359
6215,48788.94531
6216,45411.46875
6217,42525.67578
6218,40833.13281
6219,39556.02344
6220,38948.82031
6221,39327.36328
6222,40989.66797
6223,43059.29297
6224,43582.29297
6225,46105.16406
6226,49965.36719
6227,53664.64844
6228,56825.55859
6229,60324.84766
6230,63327.0625
6231,65504.75781
6232,67053.63281
6233,67581.29688
6234,66170.73438
6235,62948.85938
6236,60433.76953
6237,57601.40625
6238,54325.51953
6239,50969.63672
6240,47491.20313
6241,44421.37109
6242,42291.08984
6243,40550.75781
6244,39524.07031
6245,38887.97656
6246,39310.94531
6247,40068.47656
6248,40991.11328
6249,44571.70703
6250,49045.96484
6251,53457.87109
6252,57507.96875
6253,60571.15234
6254,62625.90625
6255,63773.25
6256,64892.00391
6257,64799.16797
6258,63942.32813
6259,61064.13281
6260,58466.56641
6261,55851.35938
6262,52779.94141
6263,49717.81641
6264,46607.90625
6265,43884.3125
6266,41912.30859
6267,40214.39063
6268,39061.21875
6269,38503.53516
6270,38293.37109
6271,38450.56641
6272,39149.46094
6273,42709.48828
6274,47309.1875
6275,51848.35938
6276,56141.31641
6277,59847.52734
6278,62864.30469
6279,64790.34766
6280,66381.71875
6281,67342.73438
6282,66407.42969
6283,64228.46875
6284,62502.62891
6285,59636.88281
6286,56197.91016
6287,52353.33203
6288,48587.63281
6289,45984.99609
6290,44065.39063
6291,42531.40625
6292,42174.91016
6293,42603.88672
6294,44380.91406
6295,46311.08594
6296,46839.26953
6297,49534.16016
6298,53542.97656
6299,58070.19141
6300,62420.85938
6301,66772.9375
6302,70062.88281
6303,71668.04688
6304,71988.35938
6305,71934.98438
6306,71173.49219
6307,68955.94531
6308,66885.96875
6309,63949.43359
6310,60139.8125
6311,55926.9375
6312,52068.21094
6313,49353.53125
6314,47385.12109
6315,46002.30469
6316,45404.71094
6317,45711.73438
6318,47417.61328
6319,49412.41797
6320,48659.67578
6321,50734.91016
6322,53015.28125
6323,55946.84375
6324,59024.42969
6325,61843.44531
6326,63877.02344
6327,65172.72266
6328,65673.1875
6329,64985.88672
6330,63401.26172
6331,60274.37891
6332,58415.60547
6333,56004.10156
6334,52389.9375
6335,48271.125
6336,44502.05859
6337,41503.88281
6338,39310.83203
6339,37868.25391
6340,37026.10156
6341,37095.05078
6342,38504.14453
6343,40295.08594
6344,40046.90625
6345,41186.46094
6346,42442.78516
6347,44059.84375
6348,45676.02344
6349,47505.1875
6350,49283.78906
6351,51020.03516
6352,52618.33203
6353,53625.11328
6354,53147.20703
6355,50879.07813
6356,49462.76563
6357,46844.68359
6358,43729.99609
6359,39851.35156
6360,36807.10156
6361,34946.39844
6362,33432.65234
6363,32663.1875
6364,32609.58789
6365,33177.95703
6366,34978.20703
6367,37347.51563
6368,37536.53906
6369,38806.03516
6370,40811.33203
6371,42603.10938
6372,44705.50391
6373,46701.4375
6374,49158.04688
6375,51386.52734
6376,53523.64063
6377,54709.69141
6378,53850.96484
6379,51377.92188
6380,49625.12109
6381,47232.38281
6382,44143.85938
6383,40742.62109
6384,37699.51563
6385,35349.4375
6386,33992.17188
6387,32857.21484
6388,32743.54297
6389,33413.04688
6390,35328.76172
6391,37784.51953
6392,37978.28906
6393,39544.92969
6394,41540.0625
6395,43838.14844
6396,45855.19141
6397,48231.84375
6398,50992.66797
6399,53247.94141
6400,54983.21484
6401,55433.91406
6402,54160.44922
6403,51396.13672
6404,49702.32422
6405,47273.41797
6406,44648.17188
6407,42024.66406
6408,39219.80859
6409,36949.35156
6410,35084.39063
6411,33791.20703
6412,33080.82422
6413,32927.88281
6414,33443.48047
6415,34112.34766
6416,34932.13672
6417,37270.98047
6418,39976.69922
6419,43049.25781
6420,45902.65234
6421,48871.50391
6422,51640.33984
6423,54229.63672
6424,55986.07031
6425,56603.44922
6426,55615.17969
6427,52734.99219
6428,50554.92188
6429,47970.14453
6430,45535.13672
6431,42607.0625
6432,40024.14844
6433,37608.3125
6434,35812
6435,34588.97656
6436,34014.42578
6437,33572.53516
6438,33512.32031
6439,33681.11719
6440,34182.60938
6441,36724.51953
6442,39932.53125
6443,43180.85547
6444,46770.75781
6445,49994.96875
6446,52882.45703
6447,55310.08203
6448,57064.75391
6449,57962.69141
6450,57082.36328
6451,54606.08594
6452,53170.98047
6453,50880.46875
6454,47957.60156
6455,44641.49609
6456,41248.61328
6457,39001.41406
6458,37251.30859
6459,36507.57813
6460,36131.16016
6461,36689.84375
6462,38482.66797
6463,40755.98047
6464,40992.6875
6465,43314.35938
6466,45917.41406
6467,49139.11328
6468,52509.04688
6469,55581.35156
6470,58227.96484
6471,59773.52734
6472,61034.32031
6473,61514.82422
6474,60529.34766
6475,58443.98828
6476,57135.82422
6477,54617.19531
6478,51408.07813
6479,47678.72266
6480,44246.61719
6481,42037.04688
6482,40296.35156
6483,39407.46875
6484,39185.73828
6485,39770.56641
6486,41818.23438
6487,44359.05859
6488,44337.19531
6489,46339.53125
6490,49393.19531
6491,53028.33203
6492,55720.64844
6493,58211.70313
6494,60498.06641
6495,62013.80078
6496,62556.76563
6497,61725.85938
6498,60110.125
6499,57761.39063
6500,56582.11719
6501,53867.01172
6502,50347.95313
6503,46791.96094
6504,43590.65234
6505,41490.09766
6506,40021.03125
6507,39162.16406
6508,38563.61328
6509,38675.61719
6510,40427.79688
6511,42774.23438
6512,42687.16797
6513,44001.60938
6514,45936.03906
6515,48350.88281
6516,51076.57031
6517,53636.11328
6518,55936.92188
6519,58218.45703
6520,60334.64844
6521,61626.14453
6522,60357.05078
6523,57714.20313
6524,56550.05859
6525,54317.50391
6526,51446
6527,47668.89063
6528,44404.57031
6529,42315.06641
6530,40936.60547
6531,39785.67188
6532,39346.14453
6533,39706.82422
6534,41570.96094
6535,44186.28516
6536,44392.01172
6537,46191.81641
6538,48600.23828
6539,51365.25
6540,54229.92969
6541,56322.30469
6542,58590.6875
6543,60587.58203
6544,61978.28906
6545,61638.51172
6546,59423.89063
6547,56321.19922
6548,54938.26563
6549,52515.64453
6550,49602.44141
6551,46329.16016
6552,42943.88672
6553,41064.51563
6554,39476.33984
6555,38523.77344
6556,38183.28906
6557,38498.25
6558,40113.29688
6559,42579.57031
6560,42888.40234
6561,43656.54297
6562,44946.59375
6563,46217.14453
6564,46898.94922
6565,48157.17969
6566,49324.41797
6567,49906.00391
6568,50723.61719
6569,51009.88281
6570,50208.79297
6571,49266.05469
6572,48787.78516
6573,47408.01953
6574,45791.69141
6575,43634.62109
6576,41356.13281
6577,39405.50781
6578,37898.01172
6579,37073.84766
6580,36742.76172
6581,36804.19922
6582,37332.13672
6583,38349.28906
6584,39121.08984
6585,41363.03516
6586,43707.83203
6587,45900.01953
6588,47751.23047
6589,49741.82031
6590,51583.33984
6591,53146.21094
6592,54538.82422
6593,54876.48047
6594,53984.84766
6595,51949.67578
6596,50968.125
6597,49065.89844
6598,46913.51563
6599,44482.61328
6600,41898.78125
6601,39547.92188
6602,37965.89844
6603,36867.08203
6604,36131.23047
6605,35769.60547
6606,35656.23828
6607,36261.33203
6608,36714.22266
6609,39476.97266
6610,42757.67188
6611,46366.30469
6612,49843.79297
6613,52726.02734
6614,55069.67578
6615,56264.5625
6616,56874.76563
6617,56876.23828
6618,55622.71484
6619,53549.86719
6620,52362.15625
6621,50365.89063
6622,47494.01953
6623,44119.66797
6624,40977.08594
6625,38615.44531
6626,36979.57422
6627,36162.54297
6628,35834.91797
6629,36370.09766
6630,38225.57031
6631,40770.32813
6632,40854.33594
6633,42340.65234
6634,44763.36719
6635,47640.00391
6636,50484
6637,53204.83203
6638,55615.17578
6639,57336.53125
6640,58206.41797
6641,58469.97266
6642,57360.30078
6643,54273.23828
6644,52568.10938
6645,49586.22266
6646,46156.41406
6647,42424.55859
6648,39276.73438
6649,36817.74609
6650,35356.50391
6651,34212.9375
6652,33933.65234
6653,34189.13281
6654,36119.69531
6655,38723.27734
6656,38797.32031
6657,40170.59375
6658,42406.02734
6659,44875.89063
6660,47739.64844
6661,50674.28516
6662,53324.17188
6663,55323.99219
6664,56575.89453
6665,56905.10547
6666,56069.48047
6667,53216.57813
6668,51497.74219
6669,48823.78125
6670,45693.39453
6671,42037.35938
6672,38805.86719
6673,36309.66797
6674,34969.45703
6675,33878.64844
6676,33489.77344
6677,33876.31641
6678,35750.32031
6679,38441.20313
6680,38327.17188
6681,39907.07422
6682,42211.43359
6683,44874.26953
6684,47860.01172
6685,50846.29297
6686,53608.30078
6687,55433.75781
6688,56491.67969
6689,57148.79688
6690,56328.18359
6691,53894.73828
6692,52263.19922
6693,49550.93359
6694,46611.20703
6695,43111.42969
6696,39899.70313
6697,37560.80078
6698,35891.10156
6699,34836.45313
6700,34392.44531
6701,34625.48047
6702,36628.42188
6703,39182.26172
6704,39326.00781
6705,40954.5
6706,43471.49219
6707,46690.51563
6708,49718.44531
6709,53177.37891
6710,56285.72656
6711,58808.79688
6712,60755.23047
6713,61089.79297
6714,59579.01953
6715,56430.01953
6716,55067.67578
6717,52411.55469
6718,49166.03906
6719,45867.26172
6720,42344.70313
6721,39886.13672
6722,38162.94531
6723,37005.97266
6724,36469.29297
6725,36772.87891
6726,38350.99609
6727,40599.33594
6728,41024.78906
6729,42850.10156
6730,45995.52734
6731,49064.625
6732,52140.09766
6733,55178.4375
6734,58369.70313
6735,60730.79688
6736,62184.35156
6737,62351.29688
6738,60086.36328
6739,56339.61719
6740,54483.125
6741,51856.8125
6742,49271.98828
6743,46440.24219
6744,43424.76953
6745,40873.01172
6746,38909.07422
6747,37624.04688
6748,36768.25781
6749,36498.34766
6750,36621.85156
6751,37487.84375
6752,38002.80078
6753,40678.20703
6754,43817.21094
6755,47029.42188
6756,49887.28125
6757,52895.17969
6758,55579.06641
6759,58026.69531
6760,59605.83594
6761,59708.34375
6762,58298.08984
6763,55053.01563
6764,53121.15625
6765,50780.54688
6766,48291.80859
6767,45752.27344
6768,43275.38281
6769,40959.10938
6770,39385.69531
6771,38429.13672
6772,37824.84375
6773,37596.40234
6774,38045.57031
6775,38941.64453
6776,39863.07031
6777,42705.53906
6778,45862.58594
6779,48710.83594
6780,51806.67578
6781,54261.35547
6782,56934.5625
6783,59042.34766
6784,60318.82031
6785,60792.03125
6786,60134.60156
6787,58809.32031
6788,58049.92188
6789,56392.41406
6790,52280.21484
6791,48608.74609
6792,45432.05859
6793,41896.30469
6794,39710.83203
6795,38337.83203
6796,37680.69141
6797,37387.10547
6798,38258.52734
6799,39815.74219
6800,40130.51953
6801,41291
6802,43293.44531
6803,45097.55469
6804,46495.625
6805,48737.15234
6806,51014.23438
6807,53541.81641
6808,55657.98828
6809,56284.93359
6810,55288.55859
6811,52729.01563
6812,51858.1875
6813,49829.4375
6814,47245.39844
6815,43784.15625
6816,40813.60156
6817,38993.74219
6818,37867.33594
6819,37209.71484
6820,37401.69531
6821,38360.30469
6822,40798.72266
6823,43647.64063
6824,44088.84766
6825,45707.58203
6826,47586.08203
6827,49958.24219
6828,51735.90234
6829,53991.00391
6830,55940.69922
6831,57333.71094
6832,58581.64844
6833,58590.21094
6834,57716.47266
6835,56798.91406
6836,56411.38672
6837,54947.85547
6838,52551.0625
6839,49696.23047
6840,46794.39063
6841,44773.05859
6842,43268.83594
6843,42452.8125
6844,42192.60547
6845,42524.89063
6846,44357.95703
6847,46490.02344
6848,46576.98828
6849,47887.64453
6850,49931.45313
6851,52127.30469
6852,54175.30469
6853,56202.39844
6854,57763.59375
6855,58161.31641
6856,57857.31641
6857,57321.68359
6858,55891.23438
6859,54546.58984
6860,53045.76953
6861,50872.01563
6862,47843.82422
6863,44963.73828
6864,42082.91016
6865,40025.56641
6866,38542.44141
6867,37742.65625
6868,37296.24219
6869,38001.55078
6870,40079
6871,42743.15625
6872,43416.96484
6873,44167.51563
6874,45130.05469
6875,46303.34766
6876,47358.33594
6877,48945.78906
6878,50387.59766
6879,51684.40625
6880,53274.47656
6881,54107.61719
6882,54005.28516
6883,52515.53516
6884,52011.26953
6885,50203.84375
6886,47630.01172
6887,44601.47266
6888,41930.28906
6889,39906.52344
6890,38478.88672
6891,37660.32031
6892,37443.51563
6893,38034.95703
6894,40187.35547
6895,43292.9375
6896,43758.35938
6897,45330.89063
6898,47324.14453
6899,49494.90625
6900,51615.52734
6901,53170.44531
6902,55166.70313
6903,55445.9375
6904,54623.07813
6905,53310.92969
6906,51365.78125
6907,48714.1875
6908,47244.02344
6909,45155.03516
6910,42845.76953
6911,40251.80469
6912,37533.48047
6913,35225.21875
6914,33810.875
6915,32435.86914
6916,32228.29688
6917,32064.34375
6918,32513.80273
6919,33420.0625
6920,34126.22266
6921,35407.47266
6922,36361.81641
6923,37193.88281
6924,37508.8125
6925,37937.5
6926,38342.97656
6927,39031.92578
6928,39892.65234
6929,40315.67578
6930,39978.63672
6931,39213.29688
6932,39369.98438
6933,37841.78125
6934,36516.16797
6935,34793.17969
6936,33163.35547
6937,31692.18359
6938,30809.28125
6939,30231.79883
6940,29864.66211
6941,29889.16992
6942,30436.95313
6943,31362.89063
6944,31962.40234
6945,33514.69141
6946,34340.13672
6947,35323.74609
6948,36159.13672
6949,36824.67188
6950,37590.10938
6951,38466.34766
6952,39396.1875
6953,40078.58203
6954,39751.28906
6955,39938.95313
6956,40487.42578
6957,39364.55078
6958,37598.72266
6959,35197.13672
6960,33174.20313
6961,31749.84375
6962,31008.30469
6963,30617.29883
6964,30833.24414
6965,31697.64063
6966,33641.98828
6967,36780.80859
6968,37291.60938
6969,37865.625
6970,38662.57422
6971,39452.17188
6972,40163.83984
6973,41183.55469
6974,42361.87891
6975,43436.10938
6976,44659.08594
6977,45300.72266
6978,44948.64063
6979,44377.92969
6980,43881.92969
6981,42350.75
6982,40395.13281
6983,37786.5625
6984,35013.27344
6985,33718.69531
6986,32638.33789
6987,32259.45703
6988,32136.27148
6989,32957.1875
6990,35102.19922
6991,37580.83594
6992,38020.67969
6993,38733.72656
6994,39870.12109
6995,41429.125
6996,43022.68359
6997,45014.31641
6998,46720.99219
6999,48129.01172
7000,49490.23828
7001,50308.86328
7002,49315.23438
7003,48282.98047
7004,47798.95313
7005,46229.16797
7006,44000.01172
7007,40688.87891
7008,38055.19531
7009,36026.17578
7010,35039.25391
7011,34273.69141
7012,34154.52734
7013,34867.625
7014,37205.74609
7015,39648.84375
7016,40137.17578
7017,41068.125
7018,42906.24219
7019,44867.17969
7020,47104.48438
7021,48925.90234
7022,51010.23828
7023,52699.76172
7024,53796.36328
7025,54118.49219
7026,53130.17969
7027,51599.96094
7028,50977.78516
7029,48989.34375
7030,46220.92969
7031,42577.62109
7032,39561.29297
7033,37236.63672
7034,35745.07031
7035,35118
7036,34828.65625
7037,35378.60938
7038,37498.25781
7039,40092.71094
7040,40267.10156
7041,41422.28125
7042,43233.45313
7043,45349.67969
7044,47726.65625
7045,50028.23047
7046,52107.89063
7047,53450.16016
7048,54756.28906
7049,55093.42969
7050,53783.02344
7051,51542.13281
7052,50261.35547
7053,48215.28125
7054,45546.86719
7055,42178.63672
7056,39204.45703
7057,36967.70313
7058,35413.43359
7059,34514.83594
7060,34206.35547
7061,34630.90234
7062,36590.81641
7063,39309.55078
7064,39731.08594
7065,41014.06641
7066,42903.51563
7067,45229.11719
7068,47738.16797
7069,50341.31641
7070,52527.32422
7071,54521.82422
7072,55811.25781
7073,55921.87109
7074,54053.80469
7075,51655.64063
7076,50027.8125
7077,48419.77344
7078,46411.03125
7079,44119.83594
7080,41540.64453
7081,39383.48047
7082,38062.01172
7083,37044.33594
7084,36305.13281
7085,35998.26563
7086,36692.27344
7087,37736.09375
7088,38825.54297
7089,40944.3125
7090,43527.83594
7091,46033.42969
7092,48381.08594
7093,50098.89063
7094,52012.71094
7095,53360.28906
7096,53936.23828
7097,53463.59766
7098,52175.75
7099,50355.20313
7100,49430.88281
7101,47491.94922
7102,45698.16406
7103,43660.52344
7104,41349.05469
7105,39309.82422
7106,37733.30859
7107,36729.10156
7108,35985.94141
7109,35904.22266
7110,35923.17188
7111,36363.15234
7112,37245.28906
7113,39530.86328
7114,42163.04297
7115,44794.71484
7116,47782.24219
7117,49934.10938
7118,52124.37109
7119,53905.57813
7120,55394.10938
7121,55964.86328
7122,54809.10547
7123,53419.26563
7124,52858.07031
7125,50737.16797
7126,48120.31641
7127,44608.74219
7128,41372.52734
7129,38982.40625
7130,37805.17578
7131,36930.82422
7132,36474.00781
7133,37156.05859
7134,39286.53516
7135,42044.34766
7136,42245.80078
7137,43301.70703
7138,45062.55859
7139,47570.98438
7140,50372.93359
7141,53713.12109
7142,56705.70703
7143,59336.07031
7144,61103.95313
7145,61517.85547
7146,59827.84766
7147,57273.84375
7148,55466.77344
7149,53214.62109
7150,50265.84375
7151,46445.71875
7152,43246.78906
7153,41041.05078
7154,39402.41406
7155,38658.57813
7156,38534.72656
7157,39481.10938
7158,41484.47656
7159,44564.80469
7160,44918.81641
7161,45712.12891
7162,47663.375
7163,49454.17188
7164,51401.20313
7165,53357.46484
7166,55247.21484
7167,56119.08984
7168,56692.54297
7169,56951.12109
7170,55704.94922
7171,55036.75391
7172,54599.90234
7173,53093.26953
7174,50700.70703
7175,47563.98438
7176,44832.72266
7177,42663.1875
7178,41417.01563
7179,40343.5
7180,39474.28125
7181,39595.54297
7182,40830.27344
7183,42903.49609
7184,43244.39453
7185,42926.23438
7186,42719.6875
7187,42920.66797
7188,43342.5625
7189,44461.16406
7190,45383.88672
7191,45966.58594
7192,46567.79688
7193,46392.91797
7194,45504.23047
7195,44561.99219
7196,43966.32422
7197,42186.23828
7198,39879.65234
7199,37374.85938
7200,34606.37109
7201,33496.15625
7202,32437.48633
7203,31860.375
7204,31845.0918
7205,32711.22461
7206,34601.5625
7207,37534.69531
7208,37941.3125
7209,38278.96484
7210,38984.40234
7211,39547.08203
7212,40048.42578
7213,40733.18359
7214,41078.21875
7215,41343.60547
7216,41684.5
7217,41978.85156
7218,41568.04297
7219,41789.40625
7220,41562.46875
7221,40498.70703
7222,38614.92578
7223,36167.35156
7224,33952.17188
7225,32804.30859
7226,31880.83008
7227,31487.11133
7228,31496.66406
7229,32158.39258
7230,34172.125
7231,37195.73438
7232,37684.375
7233,38015.73047
7234,38635.32813
7235,39212.89844
7236,39077.71875
7237,39641.55859
7238,39862.15625
7239,40093.21875
7240,40776.51953
7241,40651.93359
7242,40034.16016
7243,40097.64453
7244,39644.58203
7245,38509.38672
7246,37157.92578
7247,35553.77344
7248,33851.26563
7249,32493.11914
7250,31453.95508
7251,31033.61719
7252,30895.71875
7253,31307.24609
7254,32180.25391
7255,33708.55469
7256,35103.71875
7257,36478.63672
7258,36953.66406
7259,37107.59766
7260,37280.06641
7261,37572.25781
7262,38098.57813
7263,38979.46484
7264,40023.76563
7265,40479.42578
7266,40443.45313
7267,40017.58984
7268,39110.79297
7269,38158.51563
7270,36804.35156
7271,35247.67969
7272,33749.87109
7273,32317.03711
7274,31533.66211
7275,30920.66211
7276,30697.94727
7277,30686.20117
7278,31153.01172
7279,32236.30078
7280,33199.11328
7281,34570.41016
7282,35915.94141
7283,36891.64453
7284,38020.21875
7285,39365.89063
7286,40647.49609
7287,42064.36719
7288,43648.36719
7289,44197.17578
7290,43364.86328
7291,42174.73828
7292,41057.31641
7293,40548.41016
7294,39025.44922
7295,36681.14063
7296,34203.36328
7297,32705.73633
7298,31713.41602
7299,31008.13867
7300,31200.72461
7301,31838.34375
7302,33988.25
7303,36679.98047
7304,37422.32813
7305,37949.92578
7306,38569.42578
7307,39803.64453
7308,40954.17969
7309,42266.41406
7310,43355.57031
7311,44787.13281
7312,45804.24609
7313,46225.86719
7314,45256.20313
7315,45484.35938
7316,44825.48438
7317,43014.53906
7318,40661.16797
7319,37894.62109
7320,35239.60547
7321,33643.32813
7322,32602.63867
7323,31865.7832
7324,31691.32617
7325,32612.85938
7326,34714.55859
7327,37651.41016
7328,38181.18359
7329,38769.08203
7330,39742.63281
7331,40980.0625
7332,41941.75391
7333,42440.02344
7334,43068
7335,43892.07813
7336,44864.16016
7337,45304.22266
7338,45164.19141
7339,45227.98438
7340,44415.44531
7341,43044.08984
7342,40967.75781
7343,38247.26563
7344,36052.75781
7345,34492.00781
7346,33347.95703
7347,32953.01953
7348,32829.52734
7349,33626.68359
7350,35914.92969
7351,39103.66016
7352,39854.30859
7353,40695.875
7354,41602.32813
7355,42261.55859
7356,42853.01953
7357,43017.30469
7358,43033.87109
7359,42463.69922
7360,42430.65625
7361,42852.90625
7362,43348.75
7363,43931.53125
7364,43185.87109
7365,41966.73438
7366,40254.57422
7367,37643.42969
7368,35731.52344
7369,34478.80469
7370,33779.125
7371,33187.34375
7372,33296.67969
7373,34278.67188
7374,36922.04688
7375,40183.85938
7376,41233.15625
7377,41499.05469
7378,41921.51953
7379,41777.58203
7380,41050.65625
7381,40373.125
7382,39921.82813
7383,39191.70703
7384,39061.08984
7385,39108.10156
7386,39669.95703
7387,41366.84766
7388,41519.37109
7389,40982.86328
7390,39220.89844
7391,37360.76172
7392,35555.84375
7393,34537.97656
7394,34079.12891
7395,34010.3125
7396,34497.4375
7397,35784.55859
7398,38558.14453
7399,42225.89844
7400,43160.94922
7401,42696.72266
7402,41815.78906
7403,41051.28906
7404,40065.92969
7405,39308.12891
7406,38636.59766
7407,38146.92578
7408,38260.24609
7409,38389.64453
7410,38437.88281
7411,39469.19531
7412,39370.26563
7413,39082.40234
7414,38113.41016
7415,36938.64063
7416,35715.43359
7417,34758.76563
7418,34103.65625
7419,34052.1875
7420,34312.48438
7421,34778.22266
7422,35811.47266
7423,37670.38672
7424,39361.09766
7425,39987.77344
7426,39489.58203
7427,38558.875
7428,37551.92969
7429,37120.33984
7430,36545.48438
7431,36473.03906
7432,36716.77734
7433,37066.82031
7434,37089.84766
7435,38188.99609
7436,38126.66797
7437,37703.77344
7438,36706.89844
7439,35560.91016
7440,34135.23828
7441,33369.28906
7442,32827.58594
7443,32671.44531
7444,32677.91211
7445,32739.54688
7446,33265.26563
7447,34416.46875
7448,35770.95703
7449,36922.30078
7450,37186.46094
7451,37086.21094
7452,36873.73828
7453,37100.71875
7454,37490.9375
7455,37946.22656
7456,38568.12109
7457,39144.48438
7458,39188.17188
7459,40354.23438
7460,40353.08984
7461,39524.67578
7462,38340.09375
7463,36827.98047
7464,34736.41016
7465,32952.77734
7466,32031.61914
7467,31780.59766
7468,31627.17383
7469,32198.8125
7470,33509.53125
7471,36324.61328
7472,39106.10156
7473,39591.98047
7474,39589.07422
7475,40038.84375
7476,40385.75391
7477,40750.1875
7478,41362.94922
7479,41948.35156
7480,42347.51563
7481,42506.12109
7482,42451.04688
7483,43567.89453
7484,43180.22656
7485,42161.15234
7486,40668.66797
7487,38607.45703
7488,36220.64063
7489,34224.77344
7490,32892.64453
7491,32258.79297
7492,31831.06445
7493,31967.9082
7494,32775.53516
7495,35178.31641
7496,37975.90625
7497,38224.44922
7498,38874.81641
7499,39494.51563
7500,40139.625
7501,40940.54688
7502,41543.86719
7503,42194.48828
7504,42490.57813
7505,42905.73828
7506,42377.55859
7507,43251.35547
7508,43391.90234
7509,42236.87891
7510,41087.95703
7511,39026.25
7512,36608.01563
7513,34452.51953
7514,33212.30469
7515,32637.9668
7516,32212.5918
7517,32147.99805
7518,33202.36719
7519,35751.24219
7520,38470.92188
7521,39129.625
7522,40047.05078
7523,41378.89453
7524,42487.90234
7525,43268.45313
7526,44145.25
7527,44832.10156
7528,45216.20703
7529,45326.44531
7530,45137.20313
7531,45594.04688
7532,45081.17969
7533,43897.83203
7534,42604.80469
7535,40295.51953
7536,37957.47656
7537,35660.89063
7538,34292.28906
7539,33183.84375
7540,32750.0957
7541,32605.03711
7542,33395.37891
7543,35521.13672
7544,38126.45313
7545,38788.07422
7546,39409.01172
7547,40066.85156
7548,40764.69922
7549,41424.0625
7550,41998.11719
7551,42718.46094
7552,42980.53125
7553,42985.88672
7554,42495.09766
7555,43348.48047
7556,42489.48047
7557,41408.67188
7558,40316.61719
7559,38450.35156
7560,36325.30859
7561,34463.71875
7562,33628.67188
7563,32974.74219
7564,32989.44141
7565,33347.91797
7566,34449.8125
7567,37273.39453
7568,40092.44531
7569,40274.01172
7570,40524.17969
7571,40628.97266
7572,40890.32031
7573,41180.39453
7574,41832.33203
7575,42416.44141
7576,42431.95313
7577,42413.41406
7578,41812.26172
7579,42653.66406
7580,41668.09766
7581,40748.76563
7582,39640.44141
7583,38562.91797
7584,36947.57422
7585,35400.57813
7586,34772.58594
7587,34085.32031
7588,34000.48828
7589,34123.26172
7590,34991.83984
7591,36353.34766
7592,38018.57422
7593,39233.73828
7594,39826.3125
7595,39480.08594
7596,39025.98438
7597,38608.94531
7598,38500.48828
7599,38153.85547
7600,38142.32031
7601,38260.02344
7602,38248.76953
7603,39453.88281
7604,39137.33984
7605,38730.67969
7606,38236.58594
7607,37334.17188
7608,36167.58984
7609,34871
7610,33855.93359
7611,33344.55469
7612,33038.04297
7613,33088.34375
7614,33158.42969
7615,34077.9375
7616,35123.05469
7617,36456.72266
7618,36951.81641
7619,37199.28125
7620,37185.01563
7621,37555.83203
7622,38009.20313
7623,38776.14453
7624,39237.52734
7625,39927.27734
7626,39919.66016
7627,41520.64063
7628,41343.58594
7629,40500.27344
7630,39418.68359
7631,37798.59375
7632,35636.55469
7633,33675.16406
7634,32817.67969
7635,32142.97461
7636,31995.46289
7637,32349.87305
7638,33688.08594
7639,36263.67578
7640,39162.49609
7641,39751.24219
7642,40099.27734
7643,40618.08594
7644,41161.08203
7645,42111.15234
7646,43277.60156
7647,44411.10938
7648,45180.58203
7649,45454.20703
7650,45031.80469
7651,45283.08984
7652,45025.53906
7653,43789.90625
7654,42236.39063
7655,40449.08594
7656,37954.97656
7657,35511.35547
7658,34242.32813
7659,33012.90625
7660,32733.60156
7661,32842.26172
7662,33661.14453
7663,36248.01563
7664,38936.16016
7665,39782.33594
7666,41052.56641
7667,42148.14063
7668,43196.06641
7669,44488.86719
7670,45710.34766
7671,46834.53906
7672,47161.07422
7673,47563.06641
7674,46850.80859
7675,47407.16016
7676,46560.16406
7677,45444.33594
7678,44096.85547
7679,42009.85547
7680,39185.66797
7681,36770.96094
7682,35261.25781
7683,34176.09766
7684,33619.39063
7685,33715.05078
7686,34621.46094
7687,36849.33203
7688,39103.42188
7689,39763.95703
7690,41126.95703
7691,42703.51953
7692,44132.77734
7693,45636.62891
7694,47217.8125
7695,48340.37109
7696,49070.59375
7697,49055.71875
7698,48096.18359
7699,48307.32813
7700,47085.03516
7701,45817.73438
7702,44136.49219
7703,41959.04297
7704,39281.26563
7705,36820.01563
7706,35477.27344
7707,34295.48828
7708,33871.76172
7709,33792.30469
7710,34671.625
7711,37097.76172
7712,40102.82813
7713,40313.85938
7714,40826.17578
7715,41477.17578
7716,41015.35938
7717,40632.45703
7718,40631.13281
7719,40502.46875
7720,40159.95703
